Scenario,Waveform,Modulation,Bandwidth_MHz,IBO_dB,Method,NMSE_dB_before,NMSE_dB_during,NMSE_dB_after,EVM_percent_before,EVM_percent_during,EVM_percent_after,ACPR_dBc_before,ACPR_dBc_during,ACPR_dBc_after,NumAdaptations,Runtime_s,Comments,BW_config_MHz,NSC,ModOrder,ModName
S3,OFDM-QAM,256QAM,40,2.92256071356476,NN_DPD_Adaptive,-15.5140300681506,-15.3503115095264,-15.4516765091836,16.7609448309864,17.0798646397455,16.8816998548204,-32.9210211919182,-30.5698909899186,-31.9188008424589,3,16.736612569,"Online NN-DPD adaptation",40,332,256,256QAM
S4,OFDM-QAM,256QAM,40,2.92256071356476,No_DPD,-4.4523336858928,-2.27413504327502,-0.784853673877922,59.8939996478257,76.9649954145049,91.3602577815337,-19.9490735197577,-14.3801653499475,-13.2920042311824,0,3.155626208,"Vieillissement lent du PA",40,332,256,256QAM
S4,OFDM-QAM,256QAM,40,2.92256071356476,MP_DPD,-19.9217122103858,-18.8514327233239,-17.4511376777719,10.0905395619904,11.4137502114327,13.4104427393072,-36.3691799473564,-33.3287677134719,-32.2203016773354,0,3.18961214,"Static MP-DPD baseline",40,332,256,256QAM
S4,OFDM-QAM,256QAM,40,2.92256071356476,GMP_DPD,-20.192418897825,-19.0144030020206,-17.4330894180285,9.78090532427674,11.2015945730008,13.4383370366695,-35.9891329590298,-33.0485229349508,-31.9212489226945,0,3.199686821,"Static GMP-DPD baseline",40,332,256,256QAM
S4,OFDM-QAM,256QAM,40,2.92256071356476,NN_DPD_Static,-18.242176754282,-17.581197392277,-16.9253167475848,12.2430933898097,13.2111349968935,14.2473522741589,-32.174307856769,-30.4654880956161,-29.7326502649265,0,13.973595909,"Offline NN-DPD with fixed weights",40,332,256,256QAM
S4,OFDM-QAM,256QAM,40,2.92256071356476,NN_DPD_Adaptive,-18.1926485163038,-17.5172495241818,-16.821389477276,12.3131047519545,13.308757866931,14.4188467552851,-32.083980764771,-30.3906802851479,-29.4700173467165,1,15.164490843,"Online NN-DPD adaptation",40,332,256,256QAM
S5,OFDM-QAM,256QAM,40,2.92256071356476,No_DPD,-4.24428263622349,-3.59910287216488,-3.62716684609369,61.3459460277933,66.0761691689995,65.8630226191543,-21.0640891130314,-16.7803574340216,-20.6216220204966,0,3.034358246,"Variation de charge, désadaptation ou effet VSWR",40,332,256,256QAM
S5,OFDM-QAM,256QAM,40,2.92256071356476,MP_DPD,-11.2314690350814,-11.2549344007817,-11.1904754333601,27.4426816913187,27.3686439662025,27.5725052655588,-36.6959105692812,-34.4518649384007,-34.5322264434593,0,3.068615785,"Static MP-DPD baseline",40,332,256,256QAM
S5,OFDM-QAM,256QAM,40,2.92256071356476,GMP_DPD,-11.2711210570819,-11.2971427018748,-11.2021087359423,27.3176884137341,27.2359711143089,27.5356012057447,-36.2978459164717,-34.1811434758829,-34.2836561101838,0,3.078528009,"Static GMP-DPD baseline",40,332,256,256QAM
S5,OFDM-QAM,256QAM,40,2.92256071356476,NN_DPD_Static,-11.0047407792997,-11.0134157792125,-10.9997355052702,28.1684507085455,28.1403316176108,28.1846875537837,-32.3209444515469,-31.1164957862868,-31.4334252658355,0,13.423248846,"Offline NN-DPD with fixed weights",40,332,256,256QAM
S5,OFDM-QAM,256QAM,40,2.92256071356476,NN_DPD_Adaptive,-10.9964140616826,-11.0281113310709,-10.9863959637881,28.195467307462,28.0927615830718,28.2280060479087,-32.2301446027172,-31.0568201737043,-31.2536490564146,3,15.664116353,"Online NN-DPD adaptation",40,332,256,256QAM
S6,OFDM-QAM,256QAM,40,2.92256071356476,No_DPD,-4.59928283776667,-1.74988399525318,-0.278851993448455,58.8892276036115,81.7533956478226,96.840584116909,-20.117603696552,-15.4091243101136,-12.1334902914184,0,3.128947601,"Dérive combinée thermique + puissance + mémoire + charge",40,332,256,256QAM
S6,OFDM-QAM,256QAM,40,2.92256071356476,MP_DPD,-13.9628734832476,-13.9086326424978,-12.4832166367057,20.0380901362691,20.1636136703415,23.7596023673472,-36.2002075315765,-34.2728522993611,-29.9117349821217,0,3.166894483,"Static MP-DPD baseline",40,332,256,256QAM
S6,OFDM-QAM,256QAM,40,2.92256071356476,GMP_DPD,-14.0019635870742,-14.022470226604,-12.418356913186,19.9481130434837,19.9010728124663,23.9376853645345,-35.8201988426306,-34.0683748593906,-29.3908950311637,0,3.177384719,"Static GMP-DPD baseline",40,332,256,256QAM
S6,OFDM-QAM,256QAM,40,2.92256071356476,NN_DPD_Static,-13.4174469215821,-13.5755247015671,-12.376603253687,21.3367197975634,20.9519169969859,24.053032457114,-31.9100595052197,-31.4922563001927,-27.8985944535636,0,13.549563368,"Offline NN-DPD with fixed weights",40,332,256,256QAM
S6,OFDM-QAM,256QAM,40,2.92256071356476,NN_DPD_Adaptive,-13.4026899025453,-13.5809951570679,-12.5183857838293,21.3730009406959,20.9387254358851,23.6635942915325,-31.7881853236437,-31.4050934743287,-28.0592358491627,6,17.337428286,"Online NN-DPD adaptation",40,332,256,256QAM
S7,OFDM-QAM (repli apres echec 5G NR),256QAM,40,2.92256071356476,No_DPD,-4.67962900669824,-1.9035596973467,-0.465513084481549,58.3470025019614,80.3196884319295,94.7816676690181,-19.673242304195,-14.4955813751066,-13.4117958476469,0,4.167305847,"Stress test 5G NR avec variation de bande, modulation et numérologie",40,332,256,256QAM
S7,OFDM-QAM (repli apres echec 5G NR),256QAM,40,2.92256071356476,MP_DPD,-13.9975330940604,-13.6551961008691,-12.9217399941556,19.9582907596873,20.7606140587792,22.5898319582187,-34.7703575207325,-29.2114873417521,-31.6908490599508,0,4.199388714,"Static MP-DPD baseline",40,332,256,256QAM
S7,OFDM-QAM (repli apres echec 5G NR),256QAM,40,2.92256071356476,GMP_DPD,-14.0261947213241,-13.6721471470587,-12.9526242460241,19.8925410955784,20.7201379561852,22.5096523552515,-34.4325212358222,-28.4420939782073,-31.8476680377442,0,4.21202706,"Static GMP-DPD baseline",40,332,256,256QAM
S7,OFDM-QAM (repli apres echec 5G NR),256QAM,40,2.92256071356476,NN_DPD_Static,-13.5712274706336,-13.8181328756795,-12.6992087296578,20.9622852499964,20.374800086241,23.1760577044773,-32.13533534572,-31.4385197852771,-30.3358011156378,0,16.659489065,"Offline NN-DPD with fixed weights",40,332,256,256QAM
S7,OFDM-QAM (repli apres echec 5G NR),256QAM,40,2.92256071356476,NN_DPD_Adaptive,-13.5571627944866,-13.8439513540733,-12.8010875105179,20.9962560457682,20.3143266856629,22.9058084429859,-32.0900653959785,-31.1066070973793,-30.7382722603053,8,22.280380888,"Online NN-DPD adaptation",40,332,256,256QAM
S8,OFDM-QAM,256QAM,40,2.92256071356476,No_DPD,-4.59928283776667,-1.74988399525318,-0.278851993448455,58.8892276036115,81.7533956478226,96.840584116909,-20.117603696552,-15.4091243101136,-12.1334902914184,0,3.082031849,"Optimisation de la politique d adaptation par RL ou heuristique",40,332,256,256QAM
S8,OFDM-QAM,256QAM,40,2.92256071356476,MP_DPD,-13.9628734832476,-13.9086326424978,-12.4832166367057,20.0380901362691,20.1636136703415,23.7596023673472,-36.2002075315765,-34.2728522993611,-29.9117349821217,0,3.116594599,"Static MP-DPD baseline",40,332,256,256QAM
S8,OFDM-QAM,256QAM,40,2.92256071356476,GMP_DPD,-14.0019635870742,-14.022470226604,-12.418356913186,19.9481130434837,19.9010728124663,23.9376853645345,-35.8201988426306,-34.0683748593906,-29.3908950311637,0,3.12713194,"Static GMP-DPD baseline",40,332,256,256QAM
S8,OFDM-QAM,256QAM,40,2.92256071356476,NN_DPD_Static,-13.4174469215821,-13.5755247015671,-12.376603253687,21.3367197975634,20.9519169969859,24.053032457114,-31.9100595052197,-31.4922563001927,-27.8985944535636,0,13.534174004,"Offline NN-DPD with fixed weights",40,332,256,256QAM
S8,OFDM-QAM,256QAM,40,2.92256071356476,RL_Adaptive_Policy,-13.4026899025453,-13.5503414674941,-12.3286438612806,21.3730009406959,21.0127516020674,24.1862093073754,-31.7881853236437,-31.3658316555939,-27.6733076517005,0,14.558143564,"Online NN-DPD adaptation",40,332,256,256QAM
S0,OFDM-QAM,4QAM,50,2.92256071356476,No_DPD,-4.63221921599185,-4.40905777290362,-4.93813195531506,58.66634599008,60.1931555631195,56.6361081288786,-22.2293809387545,-21.9502777068811,-23.9187726085948,0,2.711698107,"Calibration nominale et référence de performance",50,416,4,QPSK
S0,OFDM-QAM,4QAM,50,2.92256071356476,MP_DPD,-18.3374523019864,-18.4516953914164,-18.6831098389205,12.1095327170661,11.9513022645255,11.6370930797164,-34.1632975405313,-33.4147748573156,-33.9374541618963,0,2.745320529,"Static MP-DPD baseline",50,416,4,QPSK
S0,OFDM-QAM,4QAM,50,2.92256071356476,GMP_DPD,-18.3808099415152,-18.4781935731864,-18.7134802588688,12.0492357846391,11.9148977945635,11.5964747595043,-33.8135042704602,-33.1383223956195,-33.7662764352868,0,2.75568496,"Static GMP-DPD baseline",50,416,4,QPSK
S0,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Static,-17.5048912009507,-17.4524511562349,-17.6708017596202,13.3277071054113,13.4084149682094,13.0755483820908,-31.2906194415685,-30.8702275002416,-31.0125079136823,0,13.085492298,"Offline NN-DPD with fixed weights",50,416,4,QPSK
S0,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.4101960842554,-17.3424093505361,-17.6090299384221,13.4738030784457,13.5793672071177,13.1688697769485,-31.2483588476615,-30.8333445605269,-30.8498287065326,0,13.866405426,"Online NN-DPD adaptation",50,416,4,QPSK
S1,OFDM-QAM,4QAM,50,2.92256071356476,No_DPD,-4.01688401955567,-2.1210951500549,-1.35292050670276,62.9732052735718,78.3330871199215,85.5763924907121,-20.1258232314409,-16.5179326365223,-14.4289667548277,0,3.086961347,"Dérive thermique graduelle du PA",50,416,4,QPSK
S1,OFDM-QAM,4QAM,50,2.92256071356476,MP_DPD,-17.348415507178,-15.738244126533,-13.6808562220328,13.569980533124,16.3338210664073,20.6993729217193,-32.6467452122102,-30.1013762058464,-26.7489436372016,0,3.122573756,"Static MP-DPD baseline",50,416,4,QPSK
S1,OFDM-QAM,4QAM,50,2.92256071356476,GMP_DPD,-17.467905978392,-16.0952218297571,-14.4930726699266,13.3845785589279,15.6761318822593,18.8515197109615,-32.5796520389908,-30.841672558359,-28.6646879702521,0,3.133402343,"Static GMP-DPD baseline",50,416,4,QPSK
S1,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Static,-16.9158109238556,-15.8030858462885,-14.3385828328268,14.2629530888992,16.2123401730516,19.1898181121337,-30.8967459542973,-29.526029512538,-27.6315002387574,0,13.487749906,"Offline NN-DPD with fixed weights",50,416,4,QPSK
S1,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Adaptive,-16.8361941971631,-15.7208432991052,-14.4009597545696,14.3942913928608,16.3665761324905,19.0525018413481,-30.8580736854063,-29.4838945604251,-27.7793757040848,5,16.710576244,"Online NN-DPD adaptation",50,416,4,QPSK
S2,OFDM-QAM,4QAM,50,2.92256071356476,No_DPD,-4.63221921599185,-0.74738735075168,-0.672421185385363,58.66634599008,91.7551886483636,92.5505365217255,-22.2293809387545,-13.6538045629534,-13.4414328350151,0,2.827890553,"Rupture brutale de puissance ou changement d IBO",50,416,4,QPSK
S2,OFDM-QAM,4QAM,50,2.92256071356476,MP_DPD,-18.3374523019864,-11.1636604202344,-12.1845172058703,12.1095327170661,27.6577584250657,24.5908839177396,-34.1632975405313,-25.7876984261331,-24.86354318947,0,2.864548159,"Static MP-DPD baseline",50,416,4,QPSK
S2,OFDM-QAM,4QAM,50,2.92256071356476,GMP_DPD,-18.3808099415152,-11.5284344860379,-13.1958567076481,12.0492357846391,26.5202904225069,21.8880546616744,-33.8135042704602,-27.572873636535,-27.233161425529,0,2.874901141,"Static GMP-DPD baseline",50,416,4,QPSK
S2,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Static,-17.5048912009507,-11.4527853355901,-13.1947436579089,13.3277071054113,26.7522758074864,21.890859677116,-31.2906194415685,-26.887913395446,-26.4738103186256,0,13.257734182,"Offline NN-DPD with fixed weights",50,416,4,QPSK
S2,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.4101960842554,-11.5689411819152,-13.5149529703503,13.4738030784457,26.3969008344818,21.0985374705109,-31.2483588476615,-27.0517794140444,-27.6030277437657,6,19.241846358,"Online NN-DPD adaptation",50,416,4,QPSK
S3,OFDM-QAM,4QAM,50,2.92256071356476,No_DPD,-4.49349088756883,-4.30045922416861,-4.77303296946639,59.610869364256,60.9504671793252,57.722927857146,-23.0899085117736,-21.1332405928146,-24.7773416206716,0,2.828806414,"Variation des effets mémoire du PA",50,416,4,QPSK
S3,OFDM-QAM,4QAM,50,2.92256071356476,MP_DPD,-15.0866730862828,-15.2523968844128,-15.2433165461191,17.606228974243,17.2734925008956,17.2915598695335,-35.1855117867903,-32.3639583421126,-35.0272624192918,0,2.860322807,"Static MP-DPD baseline",50,416,4,QPSK
S3,OFDM-QAM,4QAM,50,2.92256071356476,GMP_DPD,-15.0783796397961,-15.3099113585858,-15.2265510486203,17.6230477522423,17.1594922167088,17.3249682571438,-34.8069641820804,-32.1151412284519,-34.8207452390443,0,2.871013741,"Static GMP-DPD baseline",50,416,4,QPSK
S3,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Static,-14.6660482933509,-14.7007574147464,-14.7677950424102,18.4798135581522,18.4061149205313,18.2646034654666,-32.420785987976,-29.7813407437631,-32.1519677867107,0,13.140330897,"Offline NN-DPD with fixed weights",50,416,4,QPSK
S3,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Adaptive,-14.6250603039958,-14.6749421804932,-14.7305086661766,18.5672243381868,18.4609009003627,18.3431774200034,-32.3496860445781,-29.7550585175303,-32.1131358278783,3,15.831349427,"Online NN-DPD adaptation",50,416,4,QPSK
S4,OFDM-QAM,4QAM,50,2.92256071356476,No_DPD,-4.11747006314977,-2.40653189043195,-1.79678661220722,62.2481568813774,75.8007330277169,81.3131282461701,-20.2519047178408,-16.8010842476174,-14.8897739906199,0,3.047859663,"Vieillissement lent du PA",50,416,4,QPSK
S4,OFDM-QAM,4QAM,50,2.92256071356476,MP_DPD,-17.6928480288944,-16.5398612194273,-14.8909938546548,13.0424024930252,14.8938487447131,18.0073707917352,-32.7411784148223,-30.3321709113236,-27.3748895852076,0,3.078533258,"Static MP-DPD baseline",50,416,4,QPSK
S4,OFDM-QAM,4QAM,50,2.92256071356476,GMP_DPD,-17.8255542322624,-16.9327583890924,-15.7662860073029,12.844650401725,14.2351510734174,16.2811733223253,-32.6453096983067,-30.9553608180973,-29.0937558855403,0,3.089010754,"Static GMP-DPD baseline",50,416,4,QPSK
S4,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Static,-17.1580787113553,-16.4031495161631,-15.3554214386812,13.8706260837671,15.1301252842469,17.0698194705861,-30.8837245451349,-29.5568439121558,-27.9392150101915,0,13.451388635,"Offline NN-DPD with fixed weights",50,416,4,QPSK
S4,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.0745966444722,-16.3071404466956,-15.3255824512772,14.0045825473333,15.2982931123707,17.1285609514015,-30.8453418881929,-29.515139360143,-27.7873098795308,2,15.173569385,"Online NN-DPD adaptation",50,416,4,QPSK
S5,OFDM-QAM,4QAM,50,2.92256071356476,No_DPD,-3.9587983956205,-3.8490334077165,-3.99244373027882,63.3957406742277,64.2019663438586,63.150648319776,-21.3852890331469,-20.5347704516116,-23.3850461909647,0,3.033259424,"Variation de charge, désadaptation ou effet VSWR",50,416,4,QPSK
S5,OFDM-QAM,4QAM,50,2.92256071356476,MP_DPD,-10.9862244656838,-11.0294481706858,-10.9591784401159,28.2285633998342,28.0884381771555,28.3165981731115,-34.0115602337615,-32.3499374189963,-33.9425026774989,0,3.062840889,"Static MP-DPD baseline",50,416,4,QPSK
S5,OFDM-QAM,4QAM,50,2.92256071356476,GMP_DPD,-10.9893202971434,-11.0705064686001,-10.9796196664888,28.2185039463802,27.9559771333593,28.2500367209437,-33.8227752145034,-32.436143850935,-33.8017051198837,0,3.073634795,"Static GMP-DPD baseline",50,416,4,QPSK
S5,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Static,-10.8242653457021,-10.880041831054,-10.8112273182849,28.7598576887959,28.5757678131469,28.8030603308804,-31.003626597821,-30.4879590285176,-30.9939803605101,0,13.489350734,"Offline NN-DPD with fixed weights",50,416,4,QPSK
S5,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Adaptive,-10.8007522960528,-10.8578927286561,-10.7997549367589,28.837817242725,28.6487292835236,28.841128741902,-30.9659839254543,-30.4806977971377,-30.9116113390003,2,15.318458214,"Online NN-DPD adaptation",50,416,4,QPSK
S6,OFDM-QAM,4QAM,50,2.92256071356476,No_DPD,-4.28170338284371,-1.55323727656184,-0.873399434126585,61.0822225302831,83.6253861472734,90.4336434414173,-20.8565132186088,-16.8347246453922,-12.5590432945159,0,3.115692929,"Dérive combinée thermique + puissance + mémoire + charge",50,416,4,QPSK
S6,OFDM-QAM,4QAM,50,2.92256071356476,MP_DPD,-13.329126121185,-12.5905148421542,-11.0209033979731,21.5547849322902,23.4679015634752,28.1160838673251,-33.3170670275784,-30.1927869646613,-24.2693543695073,0,3.144507086,"Static MP-DPD baseline",50,416,4,QPSK
S6,OFDM-QAM,4QAM,50,2.92256071356476,GMP_DPD,-13.38138871131,-12.789833611141,-11.6478716645693,21.4254802037605,22.9355056579818,26.1581133147104,-33.1104945561223,-31.2048466764389,-26.4382093067478,0,3.154753377,"Static GMP-DPD baseline",50,416,4,QPSK
S6,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Static,-13.0323395303656,-12.7302282216777,-11.4482490629225,22.3040137155621,23.0934378013358,26.7662510382998,-31.2200367256643,-30.0493210877495,-25.5527456219742,0,13.495101984,"Offline NN-DPD with fixed weights",50,416,4,QPSK
S6,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Adaptive,-12.9990871765118,-12.7033759011589,-11.6061357319809,22.3895642415326,23.1649413482416,26.2841062077141,-31.1708193992079,-30.086403948291,-26.0010557492248,7,18.685857208,"Online NN-DPD adaptation",50,416,4,QPSK
S7,5GNR,QPSK,50,2.92256071356476,No_DPD,-4.05717349465356,-1.57251743760442,-0.475266803935288,62.6817806435134,83.4399678572926,94.6752934270057,-18.8226853751728,-14.558709352802,-11.0478245934616,0,8.897613922,"Stress test 5G NR avec variation de bande, modulation et numérologie",50,416,4,QPSK
S7,5GNR,QPSK,50,2.92256071356476,MP_DPD,-13.7444384909733,-13.3433889394861,-11.9180242058435,20.5484030393829,21.5194195615731,25.3570536613199,-34.5445998716999,-31.4593790941336,-25.6369012744623,0,8.937146516,"Static MP-DPD baseline",50,416,4,QPSK
S7,5GNR,QPSK,50,2.92256071356476,GMP_DPD,-13.8390657904534,-13.5698798922751,-12.1208056432197,20.3257561254283,20.9655377105434,24.7719227970548,-34.8638520979036,-31.8232953226951,-26.3365686572212,0,8.951837316,"Static GMP-DPD baseline",50,416,4,QPSK
S7,5GNR,QPSK,50,2.92256071356476,NN_DPD_Static,-13.0933296564481,-13.1000558344144,-11.9006601146128,22.147949121621,22.1308048349236,25.4077960276447,-32.1315215476117,-31.0984224316018,-27.3576935217176,0,23.435483633,"Offline NN-DPD with fixed weights",50,416,4,QPSK
S7,5GNR,QPSK,50,2.92256071356476,NN_DPD_Adaptive,-13.0590749147839,-13.0501752092782,-12.1320551313828,22.2354669548392,22.258261456126,24.7398603277195,-32.0563977202059,-31.2304960893095,-28.0261763502781,5,28.154604476,"Online NN-DPD adaptation",50,416,4,QPSK
S8,OFDM-QAM,4QAM,50,2.92256071356476,No_DPD,-4.28170338284371,-1.55323727656184,-0.873399434126585,61.0822225302831,83.6253861472734,90.4336434414173,-20.8565132186088,-16.8347246453922,-12.5590432945159,0,3.074865907,"Optimisation de la politique d adaptation par RL ou heuristique",50,416,4,QPSK
S8,OFDM-QAM,4QAM,50,2.92256071356476,MP_DPD,-13.329126121185,-12.5905148421542,-11.0209033979731,21.5547849322902,23.4679015634752,28.1160838673251,-33.3170670275784,-30.1927869646613,-24.2693543695073,0,3.106926632,"Static MP-DPD baseline",50,416,4,QPSK
S8,OFDM-QAM,4QAM,50,2.92256071356476,GMP_DPD,-13.38138871131,-12.789833611141,-11.6478716645693,21.4254802037605,22.9355056579818,26.1581133147104,-33.1104945561223,-31.2048466764389,-26.4382093067478,0,3.118056301,"Static GMP-DPD baseline",50,416,4,QPSK
S8,OFDM-QAM,4QAM,50,2.92256071356476,NN_DPD_Static,-13.0323395303656,-12.7302282216777,-11.4482490629225,22.3040137155621,23.0934378013358,26.7662510382998,-31.2200367256643,-30.0493210877495,-25.5527456219742,0,13.569877799,"Offline NN-DPD with fixed weights",50,416,4,QPSK
S8,OFDM-QAM,4QAM,50,2.92256071356476,RL_Adaptive_Policy,-12.9990871765118,-12.6670483684851,-11.4298930593347,22.3895642415326,23.2620283981699,26.8228763172808,-31.1708193992079,-30.0047977597219,-25.423143751986,0,14.601063261,"Online NN-DPD adaptation",50,416,4,QPSK
S0,OFDM-QAM,16QAM,50,2.92256071356476,No_DPD,-4.49739620607868,-4.54710212921107,-4.69139978299839,59.5840733636348,59.2440709726495,58.2679864888766,-21.1930966516308,-21.3801121230877,-23.557991133259,0,2.682950876,"Calibration nominale et référence de performance",50,416,16,16QAM
S0,OFDM-QAM,16QAM,50,2.92256071356476,MP_DPD,-19.3793024622285,-19.4080855384756,-19.0457324316214,10.7407566467626,10.7052231129814,11.1612639407289,-33.8863357930043,-34.0002670201295,-33.9606405294248,0,2.716106107,"Static MP-DPD baseline",50,416,16,16QAM
S0,OFDM-QAM,16QAM,50,2.92256071356476,GMP_DPD,-19.1033141020028,-19.130188900119,-18.7739535136007,11.0875169023485,11.0532643055972,11.5160177161031,-33.702655434009,-33.7096142920521,-33.672512789687,0,2.727153922,"Static GMP-DPD baseline",50,416,16,16QAM
S0,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Static,-17.6800886512084,-17.7478360236965,-17.5640487634345,13.0615755696583,12.9600954120092,13.2372436224921,-31.4061430626193,-31.5643109283295,-31.4738974725533,0,13.023220416,"Offline NN-DPD with fixed weights",50,416,16,16QAM
S0,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.5812675988891,-17.6450196401408,-17.4668466142836,13.2110282139015,13.114417880306,13.386211092546,-31.3696710156783,-31.4593116222043,-31.3916972818692,0,13.794415183,"Online NN-DPD adaptation",50,416,16,16QAM
S1,OFDM-QAM,16QAM,50,2.92256071356476,No_DPD,-3.87689912859109,-2.40475390246784,-1.06362307147277,63.9963262239519,75.8162509068797,88.4746486053965,-19.2826034825576,-16.0013653591808,-14.4866974837123,0,3.078794568,"Dérive thermique graduelle du PA",50,416,16,16QAM
S1,OFDM-QAM,16QAM,50,2.92256071356476,MP_DPD,-18.3060109408938,-16.4967599500911,-13.4218988674223,12.1534464834751,14.967938928099,21.3257864809362,-32.9456571519022,-30.6332969582922,-26.9985692365683,0,3.113059862,"Static MP-DPD baseline",50,416,16,16QAM
S1,OFDM-QAM,16QAM,50,2.92256071356476,GMP_DPD,-18.1485301278019,-16.5553787393934,-13.6834259175301,12.3758060215297,14.8672643323616,20.6932499774763,-32.9978756637046,-31.085236228881,-27.7479966861711,0,3.124127567,"Static GMP-DPD baseline",50,416,16,16QAM
S1,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Static,-17.0715012734329,-15.9653606400915,-14.1549629952288,14.0095742184366,15.9122637233611,19.5998094990553,-31.0745014418766,-29.9911446978954,-27.936911363367,0,13.581388306,"Offline NN-DPD with fixed weights",50,416,16,16QAM
S1,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Adaptive,-16.99208898761,-15.9033118655765,-14.1875028793874,14.1382465427762,16.0263420159037,19.526520244792,-31.0396926811131,-29.8976101187906,-28.1835163551086,5,16.858780265,"Online NN-DPD adaptation",50,416,16,16QAM
S2,OFDM-QAM,16QAM,50,2.92256071356476,No_DPD,-4.49739620607868,-0.913523797512699,-0.47394016985044,59.5840733636348,90.0168497341888,94.6897547048546,-21.1930966516308,-12.8805400158804,-13.5122967424273,0,2.835568764,"Rupture brutale de puissance ou changement d IBO",50,416,16,16QAM
S2,OFDM-QAM,16QAM,50,2.92256071356476,MP_DPD,-19.3793024622285,-11.4753706230245,-11.7571985424025,10.7407566467626,26.6828041695383,25.8309318062891,-33.8863357930043,-26.2813097365138,-25.2452121515595,0,2.871539525,"Static MP-DPD baseline",50,416,16,16QAM
S2,OFDM-QAM,16QAM,50,2.92256071356476,GMP_DPD,-19.1033141020028,-11.6630759078697,-12.1075139237785,11.0875169023485,26.1123648135734,24.8098594413,-33.702655434009,-27.3854232224291,-26.0999079750867,0,2.882229718,"Static GMP-DPD baseline",50,416,16,16QAM
S2,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Static,-17.6800886512084,-11.4601842654179,-12.9325239111444,13.0615755696583,26.7294970319742,22.561803083691,-31.4061430626193,-27.0208377842572,-26.7561320184275,0,13.288714015,"Offline NN-DPD with fixed weights",50,416,16,16QAM
S2,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Adaptive,-17.5812675988891,-11.6417613658585,-13.1970697178123,13.2110282139015,26.1765213449079,21.8849981435686,-31.3696710156783,-27.2776808765498,-28.8272486503021,6,20.429316344,"Online NN-DPD adaptation",50,416,16,16QAM
S3,OFDM-QAM,16QAM,50,2.92256071356476,No_DPD,-4.35982723979143,-4.45346809496334,-4.5424902502851,60.5352914954765,59.8861777824085,59.275535686467,-22.1009940426518,-20.4891238178718,-24.4413998711565,0,2.766873337,"Variation des effets mémoire du PA",50,416,16,16QAM
S3,OFDM-QAM,16QAM,50,2.92256071356476,MP_DPD,-15.4953770116141,-15.6479468848795,-15.3575660069259,16.7969778462827,16.504510783018,17.0656054089934,-34.9839896698393,-32.9434249199986,-35.0334133290863,0,2.799810321,"Static MP-DPD baseline",50,416,16,16QAM
S3,OFDM-QAM,16QAM,50,2.92256071356476,GMP_DPD,-15.3858863438848,-15.5392153919289,-15.2449689692632,17.0100536272364,16.7124157298725,17.2882705972544,-34.816275330478,-32.6365594398106,-34.7669817705705,0,2.810459426,"Static GMP-DPD baseline",50,416,16,16QAM
S3,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Static,-14.6918625866237,-14.8767623255145,-14.6367848579901,18.4249734477307,18.0368994289043,18.5421784793804,-32.5385964824496,-30.4748894790649,-32.6014104451496,0,13.167378981,"Offline NN-DPD with fixed weights",50,416,16,16QAM
S3,OFDM-QAM,16QAM,50,2.92256071356476,NN_DPD_Adaptive,-14.6549700618043,-15.0020641723393,-14.5960057520293,18.5033982769075,17.7785685815357,18.6294362326996,-32.4899968827695,-30.3938995862461,-32.7082849161756,3,16.802241726,"Online NN-DPD adaptation",50,416,16,16QAM
S4,OFDM-QAM,16QAM,50,2.92256071356476,No_DPD,-3.97471016974219,-2.69208084185378,-1.44812801716659,63.2797116487375,73.3492973558228,84.6434972806169,-19.392154072177,-16.2898852817205,-14.8956821904599,0,2.988049267,"Vieillissement lent du PA",50,416,16,16QAM
S4,OFDM-QAM,16QAM,50,2.92256071356476,MP_DPD,-18.7034151941139,-17.3639455760767,-14.6169294082786,11.609920350751,13.5457395568626,18.5846133281636,-32.9861569308896,-30.8674677887148,-27.609027963956,0,3.022630292,"Static MP-DPD baseline",50,416,16,16QAM
